st1;st2;st3;st4;chi2;chi2error;offset
24;18;10;20;5395.89694184;6.9374420751;8
24;18;10;20;5799.50174999;7.21277588224;9
24;18;10;20;6204.31293124;7.48507317698;10
24;18;10;21;4081.26038922;5.85417376559;0
24;18;10;21;4004.94437749;5.81021522263;1
24;18;10;21;4014.3039445;5.83621235022;2
24;18;10;21;4106.87296165;5.9364272822;3
24;18;10;21;4276.62468669;6.08634553581;4
24;18;10;21;4517.19043059;6.28080918326;5
24;18;10;21;4810.34382615;6.49792132997;6
24;18;10;21;5136.47888125;6.73158201041;7
24;18;10;21;5482.60633482;6.97545624384;8
24;18;10;21;5840.35649414;7.22980002726;9
24;18;10;21;6204.31293124;7.48507317698;10
24;18;10;22;4590.46354701;6.13984198445;0
24;18;10;22;4453.29244209;6.06456411607;1
24;18;10;22;4406.96090331;6.05778543421;2
24;18;10;22;4447.49143199;6.12149761101;3
24;18;10;22;4566.51787988;6.24111588499;4
24;18;10;22;4755.6779319;6.40325893325;5
24;18;10;22;4996.5478227;6.5900498227;6
24;18;10;22;5270.96179559;6.79353158034;7
24;18;10;22;5567.36039175;7.01315141632;8
24;18;10;22;5879.55924503;7.24585408327;9
24;18;10;22;6204.31293124;7.48507317698;10
24;18;10;23;5137.03982094;6.43295063914;0
24;18;10;23;4930.92376879;6.3154098143;1
24;18;10;23;4821.175311;6.27580518102;2
24;18;10;23;4802.60360089;6.30421548838;3
24;18;10;23;4864.8278216;6.392889885;4
24;18;10;23;4997.77035626;6.5229813831;5
24;18;10;23;5182.9496323;6.67992524368;6
24;18;10;23;5403.6513907;6.85533984827;7
24;18;10;23;5649.72329758;7.04936285222;8
24;18;10;23;5917.03659792;7.26091628911;9
24;18;10;23;6204.31293124;7.48507317698;10
24;19;10;10;27518.1166059;15.2992099829;0
24;19;10;10;22293.1729895;13.8464238597;1
24;19;10;10;17468.9991562;12.3431221723;2
24;19;10;10;13195.6266002;10.8019795386;3
24;19;10;10;9622.9659334;9.24310225219;4
24;19;10;10;6874.04332046;7.70147554064;5
24;19;10;10;4991.77503511;6.3046005498;6
24;19;10;10;3957.6735216;5.60071584658;7
24;19;10;10;3745.07065083;5.81760771644;8
24;19;10;10;4274.55089121;6.26284921348;9
24;19;10;10;5432.58766054;6.74371721897;10
24;19;10;11;15644.5261078;11.9162821546;0
24;19;10;11;12700.4492571;10.802740571;1
24;19;10;11;10018.0832901;9.64623038765;2
24;19;10;11;7694.31728996;8.45625472548;3
24;19;10;11;5827.60884865;7.26201487152;4
24;19;10;11;4497.75882483;6.13450303845;5
24;19;10;11;3722.51909501;5.43595778067;6
24;19;10;11;3473.94062933;5.44899830822;7
24;19;10;11;3722.24095798;5.84903711326;8
24;19;10;11;4402.88687566;6.28944005524;9
24;19;10;11;5432.58766054;6.74371721897;10
24;19;10;12;8858.87370429;9.22261189236;0
24;19;10;12;7271.52015909;8.37919517533;1
24;19;10;12;5861.63535691;7.49881916012;2
24;19;10;12;4691.72797267;6.61036957793;3
24;19;10;12;3826.27270869;5.74984091396;4
24;19;10;12;3316.66765206;5.17924832784;5
24;19;10;12;3165.5667266;5.12002197965;6
24;19;10;12;3341.37372236;5.47272255692;7
24;19;10;12;3814.37204285;5.90255958594;8
24;19;10;12;4532.08401542;6.31544088498;9
24;19;10;12;5432.58766054;6.74371721897;10
24;19;10;13;5181.55291821;7.10213912561;0
24;19;10;13;4375.69474605;6.48649363733;1
24;19;10;13;3697.50643714;5.85694645137;2
24;19;10;13;3187.38060076;5.27043227273;3
24;19;10;13;2887.39778231;4.88071613985;4
24;19;10;13;2830.34889574;4.84989907066;5
24;19;10;13;3010.08310673;5.13924464023;6
24;19;10;13;3394.55700829;5.54562232045;7
24;19;10;13;3955.69349444;5.97152221472;8
24;19;10;13;4650.63318851;6.3536673087;9
24;19;10;13;5432.58766054;6.74371721897;10
24;19;10;14;3322.59162024;5.54848359754;0
24;19;10;14;2953.24142352;5.17019355087;1
24;19;10;14;2682.67163557;4.83123528922;2
24;19;10;14;2536.97236377;4.59680734744;3
24;19;10;14;2543.33883376;4.62618548141;4
24;19;10;14;2722.27473303;4.86139092164;5
24;19;10;14;3062.62016612;5.23925670865;6
24;19;10;14;3533.47605792;5.63407651514;7
24;19;10;14;4109.03124574;6.02571890651;8
24;19;10;14;4754.053128;6.3859472692;9
24;19;10;14;5432.58766054;6.74371721897;10
24;19;10;15;2493.63618002;4.67519706511;0
24;19;10;15;2358.80854884;4.49001021168;1
24;19;10;15;2306.3047105;4.41842515134;2
24;19;10;15;2352.83305658;4.4699941303;3
24;19;10;15;2515.52174949;4.66600244502;4
24;19;10;15;2806.62371565;4.98887389268;5
24;19;10;15;3212.20850228;5.34877812386;6
24;19;10;15;3703.20571427;5.72687704812;7
24;19;10;15;4256.19723728;6.07363225184;8
24;19;10;15;4842.01105139;6.41428152222;9
24;19;10;15;5432.58766054;6.74371721897;10
24;19;10;16;2234.58505508;4.39006528084;0
24;19;10;16;2217.60568411;4.35129865221;1
24;19;10;16;2273.81320407;4.39358428395;2
24;19;10;16;2413.62727608;4.56001408751;3
24;19;10;16;2647.19770285;4.81844562524;4
24;19;10;16;2981.10170249;5.12335953552;5
24;19;10;16;3399.94301954;5.46687690902;6
24;19;10;16;3876.6960648;5.80095513727;7
24;19;10;16;4390.23565842;6.12851119019;8
24;19;10;16;4916.25591925;6.44228607549;9
24;19;10;16;5432.58766054;6.74371721897;10
24;19;10;17;2287.32787395;4.39690781842;0
24;19;10;17;2320.89653;4.4286809304;1
24;19;10;17;2422.83063078;4.54381773381;2
24;19;10;17;2599.21453058;4.72940732418;3
24;19;10;17;2855.20775624;4.97534966753;4
24;19;10;17;3193.36167768;5.26362172992;5
24;19;10;17;3597.57476158;5.56870573358;6
24;19;10;17;4042.86980293;5.87270045289;7
24;19;10;17;4510.23953537;6.17475410712;8
24;19;10;17;4979.35942486;6.46701516583;9
24;19;10;17;5432.58766054;6.74371721897;10
24;19;10;18;2513.39796527;4.58213570343;0
24;19;10;18;2557.96390782;4.62352563509;1
24;19;10;18;2668.66449764;4.7378704738;2
24;19;10;18;2848.4957893;4.91567758284;3
24;19;10;18;3098.91612504;5.13877211409;4
24;19;10;18;3419.5168242;5.38959042623;5
24;19;10;18;3793.94264661;5.66453423825;6
24;19;10;18;4199.19605768;5.94495675862;7
24;19;10;18;4618.21626309;6.21599889635;8
24;19;10;18;5034.0255872;6.48849934313;9
24;19;10;18;5432.58766054;6.74371721897;10
24;19;10;19;2843.18253026;4.81959986033;0
24;19;10;19;2874.20852257;4.85288179789;1
24;19;10;19;2970.76662487;4.95132988585;2
24;19;10;19;3133.57639462;5.10193454069;3
24;19;10;19;3361.24126903;5.29389468999;4
24;19;10;19;3651.0908135;5.51786860208;5
24;19;10;19;3986.79801882;5.76183757737;6
24;19;10;19;4347.27510118;6.00753935;7
24;19;10;19;4717.27494617;6.25806316904;8
24;19;10;19;5082.72897005;6.50730708083;9
24;19;10;19;5432.58766054;6.74371721897;10
24;19;10;20;3245.02847176;5.10399662035;0
24;19;10;20;3245.67464015;5.10828572796;1
24;19;10;20;3312.36299519;5.17243552026;2
24;19;10;20;3444.08491712;5.29271638137;3
24;19;10;20;3637.15898556;5.45315270985;4
24;19;10;20;3887.12368332;5.64096367309;5
24;19;10;20;4177.87331353;5.84979888049;6
24;19;10;20;4490.18816416;6.07210128947;7
24;19;10;20;4810.54977386;6.29866992232;8
24;19;10;20;5127.50841104;6.52577343275;9
24;19;10;20;5432.58766054;6.74371721897;10
24;19;10;21;3705.72160899;5.38705998464;0
24;19;10;21;3662.9338511;5.36438902032;1
24;19;10;21;3687.54439939;5.39327910328;2
24;19;10;21;3777.21166139;5.47467374091;3
24;19;10;21;3926.3748616;5.6036009376;4
24;19;10;21;4129.11726014;5.76179929587;5
24;19;10;21;4369.70275208;5.94201218427;6
24;19;10;21;4630.76873288;6.13671889187;7
24;19;10;21;4900.48015454;6.33679497732;8
24;19;10;21;5169.81566342;6.54284831666;9
24;19;10;21;5432.58766054;6.74371721897;10
24;19;10;22;4216.98280446;5.67361193083;0
24;19;10;22;4119.91100254;5.62074148766;1
24;19;10;22;4092.28770605;5.61885672505;2
24;19;10;22;4130.75027366;5.66820295422;3
24;19;10;22;4228.17542723;5.75972392443;4
24;19;10;22;4377.45427296;5.88607323644;5
24;19;10;22;4563.34276886;6.03468536092;6
24;19;10;22;4770.3381447;6.19988436449;7
24;19;10;22;4988.2626313;6.37540795588;8
24;19;10;22;5210.38408383;6.55890237267;9
24;19;10;22;5432.58766054;6.74371721897;10
24;19;10;23;4765.48996659;5.96847437477;0
24;19;10;23;4605.63829465;5.87672709943;1
24;19;10;23;4517.84174398;5.84091345085;2
24;19;10;23;4497.9843535;5.85790077066;3
24;19;10;23;4537.65708123;5.91476839369;4
24;19;10;23;4628.78768724;6.00776533995;5
24;19;10;23;4756.72118718;6.12585635145;6
24;19;10;23;4907.7999838;6.26211710311;7
24;19;10;23;5073.46685541;6.41171720748;8
24;19;10;23;5249.14273256;6.57431581891;9
24;19;10;23;5432.58766054;6.74371721897;10
24;20;10;10;27224.7027843;14.9986399808;0
24;20;10;10;21842.7049631;13.4922462786;1
24;20;10;10;16937.4887858;11.9376455253;2
24;20;10;10;12644.9631902;10.3478726761;3
24;20;10;10;9092.99557015;8.74210355687;4
24;20;10;10;6381.77529967;7.16844978169;5
24;20;10;10;4536.2997256;5.76751778439;6
24;20;10;10;3527.87454232;5.11485285869;7
24;20;10;10;3324.3151244;5.34642700316;8
24;20;10;10;3842.98420237;5.73836605935;9
24;20;10;10;4972.90794277;6.15951708676;10
24;20;10;11;15364.0796812;11.6157121525;0
24;20;10;11;12304.3518472;10.4485629899;1
24;20;10;11;9562.72723309;9.24075374074;2
24;20;10;11;7225.06180814;8.00214786292;3
24;20;10;11;5372.66510089;6.76992239854;4
24;20;10;11;4067.55113823;5.61668042095;5
24;20;10;11;3313.89706339;4.94270439793;6
24;20;10;11;3076.1909282;4.99713365929;7
24;20;10;11;3320.56706277;5.39008051706;8
24;20;10;11;3979.92507106;5.76495690111;9
24;20;10;11;4972.90794277;6.15951708676;10
24;20;10;12;8588.75261957;8.92204189026;0
24;20;10;12;6918.7155772;8.0250175942;1
24;20;10;12;5466.9174866;7.0933425132;2
24;20;10;12;4287.29389008;6.16593877155;3
24;20;10;12;3431.06921353;5.27418633794;4
24;20;10;12;2935.87576299;4.70900153178;5
24;20;10;12;2794.25181113;4.68401868232;6
24;20;10;12;2969.14339138;5.04118900201;7
24;20;10;12;3427.89197535;5.44607392617;8
24;20;10;12;4115.97388546;5.79100076074;9
24;20;10;12;4972.90794277;6.15951708676;10
24;20;10;13;4919.56000215;6.80156912352;0
24;20;10;13;4056.97052809;6.13351365986;1
24;20;10;13;3350.52329714;5.45841170071;2
24;20;10;13;2833.97429751;4.84155710542;3
24;20;10;13;2539.22215857;4.44433350318;4
24;20;10;13;2488.45740751;4.4297523137;5
24;20;10;13;2668.13656826;4.73261461641;6
24;20;10;13;3042.41567269;5.13456846923;7
24;20;10;13;3581.17409576;5.51513823771;8
24;20;10;13;4239.91673635;5.82956182392;9
24;20;10;13;4972.90794277;6.15951708676;10
24;20;10;14;3066.97710487;5.24791359545;0
24;20;10;14;2661.26101781;4.82656847035;1
24;20;10;14;2373.14726998;4.45145950758;2
24;20;10;14;2223.60898237;4.20305431465;3
24;20;10;14;2232.06729255;4.22919598366;4
24;20;10;14;2410.90947445;4.48463682441;5
24;20;10;14;2743.7198123;4.85287057766;6
24;20;10;14;3197.09911737;5.23290349809;7
24;20;10;14;3743.8977175;5.56933492951;8
24;20;10;14;4347.56924525;5.86184178442;9
24;20;10;14;4972.90794277;6.15951708676;10
24;20;10;15;2243.04926936;4.37465855293;0
24;20;10;15;2087.90824191;4.15958448996;1
24;20;10;15;2026.30622766;4.06867045075;2
24;20;10;15;2071.03244343;4.10479742983;3
24;20;10;15;2233.3388699;4.31726303923;4
24;20;10;15;2519.31994578;4.62751369728;5
24;20;10;15;2911.47369063;4.98291043869;6
24;20;10;15;3379.25463888;5.32628013164;7
24;20;10;15;3898.46187182;5.61729130474;8
24;20;10;15;4438.86337893;5.89080670776;9
24;20;10;15;4972.90794277;6.15951708676;10
24;20;10;16;1988.00920166;4.08952676866;0
24;20;10;16;1963.52322336;4.03217694146;1
24;20;10;16;2017.37067131;4.06979241836;2
24;20;10;16;2157.00765411;4.23481747964;3
24;20;10;16;2388.22195535;4.48250090735;4
24;20;10;16;2712.99435196;4.78624317614;5
24;20;10;16;3113.70080097;5.10795981364;6
24;20;10;16;3562.65842914;5.40077664497;7
24;20;10;16;4038.40259754;5.67250488254;8
24;20;10;16;4515.76989805;5.91881126102;9
24;20;10;16;4972.90794277;6.15951708676;10
24;20;10;17;2044.01703714;4.09650022802;0
24;20;10;17;2080.50386323;4.12648542351;1
24;20;10;17;2185.56273551;4.23790746353;2
24;20;10;17;2363.09233603;4.41929901996;3
24;20;10;17;2615.12270698;4.66534645876;4
24;20;10;17;2940.88028919;4.93784692055;5
24;20;10;17;3323.12957169;5.21085535025;6
24;20;10;17;3736.90174683;5.47324022889;7
24;20;10;17;4163.210974;5.71874779948;8
24;20;10;17;4581.03999842;5.94407158982;9
24;20;10;17;4972.90794277;6.15951708676;10
24;20;10;18;2272.82033133;4.2820374078;0
24;20;10;18;2329.03120852;4.32742381948;1
24;20;10;18;2447.44802886;4.44781507547;2
24;20;10;18;2629.53235199;4.62441309904;3
24;20;10;18;2874.64481174;4.83539484276;4
24;20;10;18;3180.11620354;5.06568217292;5
24;20;10;18;3529.37295704;5.30795448771;6
24;20;10;18;3899.98318864;5.545781656;7
24;20;10;18;4275.20963282;5.76062325902;8
24;20;10;18;4637.51985535;5.96555576712;9
24;20;10;18;4972.90794277;6.15951708676;10
24;20;10;19;2604.97217647;4.52120495396;0
24;20;10;19;2655.20152392;4.56890195624;1
24;20;10;19;2763.45260868;4.66862374285;2
24;20;10;19;2929.4744906;4.8120291329;3
24;20;10;19;3150.66653993;4.99089508801;4
24;20;10;19;3423.0197002;5.19436426966;5
24;20;10;19;3730.78169211;5.40603123982;6
24;20;10;19;4053.913031;5.60875534136;7
24;20;10;19;4377.75178862;5.8026875317;8
24;20;10;19;4687.79411437;5.985093607;9
24;20;10;19;4972.90794277;6.15951708676;10
24;20;10;20;3008.94258245;4.80721721135;0
24;20;10;20;3035.57524734;4.83003896823;1
24;20;10;20;3117.52543503;4.89886956955;2
24;20;10;20;3253.3201754;5.00855896378;3
24;20;10;20;3438.87596034;5.15266670565;4
24;20;10;20;3669.21999189;5.31754762616;5
24;20;10;20;3929.5330177;5.49531729605;6
24;20;10;20;4202.07676716;5.67402542554;7
24;20;10;20;4474.15278373;5.84382552344;8
24;20;10;20;4733.98330427;6.00355995891;9
24;20;10;20;4972.90794277;6.15951708676;10
24;20;10;21;3471.6001025;5.09091124596;0
24;20;10;21;3461.07086234;5.08861118535;1
24;20;10;21;3504.24317512;5.12569384273;2
24;20;10;21;3598.77910628;5.20033538668;3
24;20;10;21;3739.45734149;5.30974002531;4
24;20;10;21;3920.61485971;5.44220192055;5
24;20;10;21;4128.46008642;5.58953124681;6
24;20;10;21;4347.51236274;5.73937918625;7
24;20;10;21;4566.97377031;5.88259343392;8
24;20;10;21;4777.5940788;6.02063484282;9
24;20;10;21;4972.90794277;6.15951708676;10
24;20;10;22;3984.70823947;5.37825627415;0
24;20;10;22;3925.79200153;5.34549489114;1
24;20;10;22;3919.8331138;5.35430832995;2
24;20;10;22;3963.91262109;5.39599291308;3
24;20;10;22;4051.94392153;5.4720302936;4
24;20;10;22;4177.79110407;5.57064679863;5
24;20;10;22;4328.77339906;5.68417967386;6
24;20;10;22;4491.64654196;5.8035644105;7
24;20;10;22;4657.47403707;5.92129365918;8
24;20;10;22;4819.38808984;6.03749208667;9
24;20;10;22;4972.90794277;6.15951708676;10
24;20;10;23;4534.94823554;5.67632888049;0
24;20;10;23;4418.78484308;5.60722749289;1
24;20;10;23;4355.56365816;5.57847848072;2
24;20;10;23;4342.0252483;5.58773008094;3
24;20;10;23;4371.45138761;5.63063578252;4
24;20;10;23;4437.41764531;5.69648383583;5
24;20;10;23;4528.41282432;5.77745196191;6
24;20;10;23;4633.39112843;5.86700444129;7
24;20;10;23;4745.22814095;5.95869385682;8
24;20;10;23;4859.29660988;6.05375235423;9
24;20;10;23;4972.90794277;6.15951708676;10
24;21;10;10;27040.0081402;14.8324791758;0
24;21;10;10;21514.6163198;13.276517308;1
24;21;10;10;16538.5678846;11.675293248;2
24;21;10;10;12234.6223796;10.042341093;3
24;21;10;10;8710.19871962;8.40352539056;4
24;21;10;10;6044.2424421;6.80407104069;5
24;21;10;10;4244.9378358;5.40873060655;6
24;21;10;10;3274.04239435;4.81676617629;7
24;21;10;10;3094.27177167;5.08798758363;8
24;21;10;10;3620.30932362;5.45169217543;9
24;21;10;10;4743.89035282;5.8273685722;10
24;21;10;11;15191.375319;11.4495513474;0
24;21;10;11;12026.5369108;10.2328340193;1
24;21;10;11;9234.22230067;8.97840146338;2
24;21;10;11;6889.99471321;7.6966162799;3
24;21;10;11;5059.24149504;6.43486181042;4
24;21;10;11;3787.40227327;5.27081413281;5
24;21;10;11;3065.857985;4.64697484392;6
24;21;10;11;2851.993096;4.74358788299;7
24;21;10;11;3108.16751102;5.13417552275;8
24;21;10;11;3765.20668531;5.4783942659;9
24;21;10;11;4743.89035282;5.8273685722;10
24;21;10;12;8425.59556883;8.75588108522;0
24;21;10;12;6680.93128776;7.80928862361;1
24;21;10;12;5194.48156029;6.83099023584;2
24;21;10;12;4012.1638023;5.86935413899;3
24;21;10;12;3172.88434043;4.95392537464;4
24;21;10;12;2701.41913926;4.41758570266;5
24;21;10;12;2580.70870032;4.42973401727;6
24;21;10;12;2768.54200557;4.8072715214;7
24;21;10;12;3229.54137304;5.19218067959;8
24;21;10;12;3907.59089013;5.5045664953;9
24;21;10;12;4743.89035282;5.8273685722;10
24;21;10;13;4763.91865008;6.63540831848;0
24;21;10;13;3850.69859478;5.91889205165;1
24;21;10;13;3122.22521583;5.20247823705;2
24;21;10;13;2606.02696747;4.56118982156;3
24;21;10;13;2324.52153448;4.16473647681;4
24;21;10;13;2289.96997962;4.18878616051;5
24;21;10;13;2481.7488821;4.50944077851;6
24;21;10;13;2860.38954558;4.90383816827;7
24;21;10;13;3393.88290747;5.26242258012;8
24;21;10;13;4036.5209969;5.54350671479;9
24;21;10;13;4743.89035282;5.8273685722;10
24;21;10;14;2917.23353118;5.08175279041;0
24;21;10;14;2479.71770939;4.62059685322;1
24;21;10;14;2179.48538685;4.21287149578;2
24;21;10;14;2032.68727846;3.95813317574;3
24;21;10;14;2051.48997165;4.00626321599;4
24;21;10;14;2240.64807788;4.27352572836;5
24;21;10;14;2578.64174535;4.64823189088;6
24;21;10;14;3029.6495139;5.00598873649;7
24;21;10;14;3565.2851599;5.31754335884;8
24;21;10;14;4148.08714461;5.57584139629;9
24;21;10;14;4743.89035282;5.8273685722;10
24;21;10;15;2097.95446265;4.208526865;0
24;21;10;15;1925.85661442;3.96648868657;1
24;21;10;15;1859.94540664;3.86088405822;2
24;21;10;15;1909.29520467;3.90068813132;3
24;21;10;15;2079.65833526;4.12232678873;4
24;21;10;15;2371.30696776;4.44214374099;5
24;21;10;15;2763.19236432;4.78147208521;6
24;21;10;15;3223.29459253;5.10196627212;7
24;21;10;15;3726.69001406;5.36626790854;8
24;21;10;15;4242.4661;5.60543260034;9
24;21;10;15;4743.89035282;5.8273685722;10
24;21;10;16;1846.62321285;3.92339508073;0
24;21;10;16;1817.02219148;3.84949686854;1
24;21;10;16;1872.79082332;3.88797530978;2
24;21;10;16;2018.55398013;4.05505039241;3
24;21;10;16;2255.99985971;4.31075870924;4
24;21;10;16;2582.73131357;4.6085524226;5
24;21;10;16;2978.82002858;4.91029952941;6
24;21;10;16;3415.8648296;5.17853780281;7
24;21;10;16;3872.08829664;5.42237202226;8
24;21;10;16;4321.83371086;5.63355863514;9
24;21;10;16;4743.89035282;5.8273685722;10
24;21;10;17;1905.65004093;3.93048959671;0
24;21;10;17;1946.66107831;3.96138499823;1
24;21;10;17;2058.71268659;4.07097539533;2
24;21;10;17;2243.59157682;4.26052954008;3
24;21;10;17;2500.36786644;4.50364601512;4
24;21;10;17;2825.06577259;4.76303624014;5
24;21;10;17;3199.15690373;5.01687121161;6
24;21;10;17;3597.56967163;5.25303967054;7
24;21;10;17;4001.33914618;5.46908796674;8
24;21;10;17;4389.10714974;5.65925111345;9
24;21;10;17;4743.89035282;5.8273685722;10
24;21;10;18;2136.98058695;4.11631276542;0
24;21;10;18;2205.78486491;4.16888953931;1
24;21;10;18;2335.43990676;4.29900257576;2
24;21;10;18;2525.89741128;4.47618556822;3
24;21;10;18;2774.51211784;4.67855821034;4
24;21;10;18;3076.3967988;4.89629750147;5
24;21;10;18;3414.53165528;5.11739692662;6
24;21;10;18;3766.89728677;5.3269950499;7
24;21;10;18;4117.0566774;5.51194255429;8
24;21;10;18;4447.26403659;5.6807587392;9
24;21;10;18;4743.89035282;5.8273685722;10
24;21;10;19;2471.32133404;4.35705534783;0
24;21;10;19;2541.13296417;4.41959299398;1
24;21;10;19;2664.299368;4.52786775072;2
24;21;10;19;2839.58124379;4.67209534485;3
24;21;10;19;3063.19837155;4.84255373546;4
24;21;10;19;3329.77610703;5.02995413319;5
24;21;10;19;3623.84924416;5.21813904542;6
24;21;10;19;3926.23706131;5.39177653512;7
24;21;10;19;4222.81982091;5.55474704776;8
24;21;10;19;4498.99080384;5.70099197609;9
24;21;10;19;4743.89035282;5.8273685722;10
24;21;10;20;2877.25612284;4.64456137239;0
24;21;10;20;2929.74309164;4.68621905407;1
24;21;10;20;3029.90853026;4.76567833527;2
24;21;10;20;3175.75911521;4.87590206525;3
24;21;10;20;3362.77329707;5.00912226867;4
24;21;10;20;3585.37768972;5.15723580748;5
24;21;10;20;3829.69819991;5.31040022578;6
24;21;10;20;4079.25582433;5.4581456564;7
24;21;10;20;4322.11142191;5.59628678039;8
24;21;10;20;4546.4835159;5.71947655401;9
24;21;10;20;4743.89035282;5.8273685722;10
24;21;10;21;3341.73000644;4.92883855533;0
24;21;10;21;3362.85448498;4.94537441954;1
24;21;10;21;3427.2933256;4.99433880349;2
24;21;10;21;3532.6209835;5.07035348645;3
24;21;10;21;3673.86377504;5.16754397;4
24;21;10;21;3845.46544682;5.28315638521;5
24;21;10;21;4035.18808146;5.40648949617;6
24;21;10;21;4229.18061305;5.52500684888;7
24;21;10;21;4417.60520279;5.63601437365;8
24;21;10;21;4591.29959019;5.73762020245;9
24;21;10;21;4743.89035282;5.8273685722;10
24;21;10;22;3856.54591504;5.21924215414;0
24;21;10;22;3834.73609053;5.20492527597;1
24;21;10;22;3852.9125859;5.22344449953;2
24;21;10;22;3908.47570712;5.26807057107;3
24;21;10;22;3996.23116189;5.33114938393;4
24;21;10;22;4110.81487302;5.4120924721;5
24;21;10;22;4241.67184686;5.50245424594;6
24;21;10;22;4377.53559743;5.5907256479;7
24;21;10;22;4510.61846992;5.6754072832;8
24;21;10;22;4634.22684172;5.75496705797;9
24;21;10;22;4743.89035282;5.8273685722;10
24;21;10;23;4408.38817333;5.5214782151;0
24;21;10;23;4334.44701119;5.47475575926;1
24;21;10;23;4298.05282128;5.45541503276;2
24;21;10;23;4296.64716641;5.46356719554;3
24;21;10;23;4325.00897969;5.49275186058;4
